"","Date","Value"
"934",2012-07-30,13073.01
"935",2012-07-27,13075.66
"936",2012-07-26,12887.93
"937",2012-07-25,12676.05
"938",2012-07-24,12617.32
"939",2012-07-23,12721.46
"940",2012-07-20,12822.57
"941",2012-07-19,12943.36
"942",2012-07-18,12908.7
"943",2012-07-17,12805.54
"944",2012-07-16,12727.21
"945",2012-07-13,12777.09
"946",2012-07-12,12573.27
"947",2012-07-11,12604.53
"948",2012-07-10,12653.12
"949",2012-07-09,12736.29
"950",2012-07-06,12772.47
"951",2012-07-05,12896.67
"952",2012-07-03,12943.82
"953",2012-07-02,12871.39
"954",2012-06-29,12880.09
"955",2012-06-28,12602.26
"956",2012-06-27,12627.01
"957",2012-06-26,12534.67
"958",2012-06-25,12502.66
"959",2012-06-22,12640.78
"960",2012-06-21,12573.57
"961",2012-06-20,12824.39
"962",2012-06-19,12837.33
"963",2012-06-18,12741.82
"964",2012-06-15,12767.17
"965",2012-06-14,12651.91
"966",2012-06-13,12496.38
"967",2012-06-12,12573.8
"968",2012-06-11,12411.23
"969",2012-06-08,12554.2
"970",2012-06-07,12460.96
"971",2012-06-06,12414.79
"972",2012-06-05,12127.95
"973",2012-06-04,12101.46
"974",2012-06-01,12118.57
"975",2012-05-31,12393.45
"976",2012-05-30,12419.86
"977",2012-05-29,12580.69
"978",2012-05-25,12454.83
"979",2012-05-24,12529.75
"980",2012-05-23,12496.15
"981",2012-05-22,12502.81
"982",2012-05-21,12504.48
"983",2012-05-18,12369.38
"984",2012-05-17,12442.49
"985",2012-05-16,12598.55
"986",2012-05-15,12632
"987",2012-05-14,12695.35
"988",2012-05-11,12820.6
"989",2012-05-10,12855.04
"990",2012-05-09,12835.06
"991",2012-05-08,12932.09
"992",2012-05-07,13008.53
"993",2012-05-04,13038.27
"994",2012-05-03,13206.59
"995",2012-05-02,13268.57
"996",2012-05-01,13279.32
"997",2012-04-30,13213.63
"998",2012-04-27,13228.31
"999",2012-04-26,13204.62
"1000",2012-04-25,13090.72
"1001",2012-04-24,13001.56
"1002",2012-04-23,12927.17
"1003",2012-04-20,13029.26
"1004",2012-04-19,12964.1
"1005",2012-04-18,13032.75
"1006",2012-04-17,13115.54
"1007",2012-04-16,12921.41
"1008",2012-04-13,12849.59
"1009",2012-04-12,12986.58
"1010",2012-04-11,12805.39
"1011",2012-04-10,12715.93
"1012",2012-04-09,12929.59
"1013",2012-04-05,13060.14
"1014",2012-04-04,13074.75
"1015",2012-04-03,13199.55
"1016",2012-04-02,13264.49
"1017",2012-03-30,13212.04
"1018",2012-03-29,13145.82
"1019",2012-03-28,13126.21
"1020",2012-03-27,13197.73
"1021",2012-03-26,13241.63
"1022",2012-03-23,13080.73
"1023",2012-03-22,13046.14
"1024",2012-03-21,13124.62
"1025",2012-03-20,13170.19
"1026",2012-03-19,13239.13
"1027",2012-03-16,13232.62
"1028",2012-03-15,13252.76
"1029",2012-03-14,13194.1
"1030",2012-03-13,13177.68
"1031",2012-03-12,12959.71
"1032",2012-03-09,12922.02
"1033",2012-03-08,12907.94
"1034",2012-03-07,12837.33
"1035",2012-03-06,12759.15
"1036",2012-03-05,12962.81
"1037",2012-03-02,12977.57
"1038",2012-03-01,12980.3
"1039",2012-02-29,12952.07
"1040",2012-02-28,13005.12
"1041",2012-02-27,12981.51
"1042",2012-02-24,12982.95
"1043",2012-02-23,12984.69
"1044",2012-02-22,12938.67
"1045",2012-02-21,12965.69
"1046",2012-02-17,12949.87
"1047",2012-02-16,12904.08
"1048",2012-02-15,12780.95
"1049",2012-02-14,12878.28
"1050",2012-02-13,12874.04
"1051",2012-02-10,12801.23
"1052",2012-02-09,12890.46
"1053",2012-02-08,12883.95
"1054",2012-02-07,12878.2
"1055",2012-02-06,12845.13
"1056",2012-02-03,12862.23
"1057",2012-02-02,12705.41
"1058",2012-02-01,12716.46
"1059",2012-01-31,12632.91
"1060",2012-01-30,12653.72
"1061",2012-01-27,12660.46
"1062",2012-01-26,12734.63
"1063",2012-01-25,12756.96
"1064",2012-01-24,12675.75
"1065",2012-01-23,12708.82
"1066",2012-01-20,12720.48
"1067",2012-01-19,12623.98
"1068",2012-01-18,12578.95
"1069",2012-01-17,12482.07
"1070",2012-01-13,12422.06
"1071",2012-01-12,12471.02
"1072",2012-01-11,12449.45
"1073",2012-01-10,12462.47
"1074",2012-01-09,12392.69
"1075",2012-01-06,12359.92
"1076",2012-01-05,12415.7
"1077",2012-01-04,12418.42
"1078",2012-01-03,12397.38
"1079",2011-12-30,12217.56
"1080",2011-12-29,12287.04
"1081",2011-12-28,12151.41
"1082",2011-12-27,12291.35
"1083",2011-12-23,12294
"1084",2011-12-22,12169.65
"1085",2011-12-21,12107.74
"1086",2011-12-20,12103.58
"1087",2011-12-19,11766.26
"1088",2011-12-16,11866.39
"1089",2011-12-15,11868.81
"1090",2011-12-14,11823.48
"1091",2011-12-13,11954.94
"1092",2011-12-12,12021.39
"1093",2011-12-09,12184.26
"1094",2011-12-08,11997.7
"1095",2011-12-07,12196.37
"1096",2011-12-06,12150.13
"1097",2011-12-05,12097.83
"1098",2011-12-02,12019.42
"1099",2011-12-01,12020.03
"1100",2011-11-30,12045.68
"1101",2011-11-29,11555.63
"1102",2011-11-28,11523.01
"1103",2011-11-25,11231.78
"1104",2011-11-23,11257.55
"1105",2011-11-22,11493.72
"1106",2011-11-21,11547.31
"1107",2011-11-18,11796.16
"1108",2011-11-17,11770.73
"1109",2011-11-16,11905.59
"1110",2011-11-15,12096.16
"1111",2011-11-14,12078.98
"1112",2011-11-11,12153.68
"1113",2011-11-10,11893.79
"1114",2011-11-09,11780.94
"1115",2011-11-08,12170.18
"1116",2011-11-07,12068.39
"1117",2011-11-04,11983.24
"1118",2011-11-03,12044.47
"1119",2011-11-02,11836.04
"1120",2011-11-01,11657.96
"1121",2011-10-31,11955.01
"1122",2011-10-28,12231.11
"1123",2011-10-27,12208.55
"1124",2011-10-26,11869.04
"1125",2011-10-25,11706.62
"1126",2011-10-24,11913.62
"1127",2011-10-21,11808.79
"1128",2011-10-20,11541.78
"1129",2011-10-19,11504.62
"1130",2011-10-18,11577.05
"1131",2011-10-17,11397
"1132",2011-10-14,11644.49
"1133",2011-10-13,11478.13
"1134",2011-10-12,11518.85
"1135",2011-10-11,11416.3
"1136",2011-10-10,11433.18
"1137",2011-10-07,11103.12
"1138",2011-10-06,11123.33
"1139",2011-10-05,10939.95
"1140",2011-10-04,10808.71
"1141",2011-10-03,10655.3
"1142",2011-09-30,10913.38
"1143",2011-09-29,11153.98
"1144",2011-09-28,11010.9
"1145",2011-09-27,11190.69
"1146",2011-09-26,11043.86
"1147",2011-09-23,10771.48
"1148",2011-09-22,10733.83
"1149",2011-09-21,11124.84
"1150",2011-09-20,11408.66
"1151",2011-09-19,11401.01
"1152",2011-09-16,11509.09
"1153",2011-09-15,11433.18
"1154",2011-09-14,11246.73
"1155",2011-09-13,11105.85
"1156",2011-09-12,11061.12
"1157",2011-09-09,10992.13
"1158",2011-09-08,11295.81
"1159",2011-09-07,11414.86
"1160",2011-09-06,11139.3
"1161",2011-09-02,11240.26
"1162",2011-09-01,11493.57
"1163",2011-08-31,11613.53
"1164",2011-08-30,11559.95
"1165",2011-08-29,11539.25
"1166",2011-08-26,11284.54
"1167",2011-08-25,11149.82
"1168",2011-08-24,11320.71
"1169",2011-08-23,11176.76
"1170",2011-08-22,10854.65
"1171",2011-08-19,10817.65
"1172",2011-08-18,10990.58
"1173",2011-08-17,11410.21
"1174",2011-08-16,11405.93
"1175",2011-08-15,11482.9
"1176",2011-08-12,11269.02
"1177",2011-08-11,11143.31
"1178",2011-08-10,10719.94
"1179",2011-08-09,11239.77
"1180",2011-08-08,10809.85
"1181",2011-08-05,11444.61
"1182",2011-08-04,11383.68
"1183",2011-08-03,11896.44
"1184",2011-08-02,11866.62
"1185",2011-08-01,12132.49
"1186",2011-07-29,12143.24
"1187",2011-07-28,12240.11
"1188",2011-07-27,12302.55
"1189",2011-07-26,12501.3
"1190",2011-07-25,12592.8
"1191",2011-07-22,12681.16
"1192",2011-07-21,12724.41
"1193",2011-07-20,12571.91
"1194",2011-07-19,12587.42
"1195",2011-07-18,12385.16
"1196",2011-07-15,12479.73
"1197",2011-07-14,12437.12
"1198",2011-07-13,12491.61
"1199",2011-07-12,12446.88
"1200",2011-07-11,12505.76
"1201",2011-07-08,12657.2
"1202",2011-07-07,12719.49
"1203",2011-07-06,12626.02
"1204",2011-07-05,12569.87
"1205",2011-07-01,12582.77
"1206",2011-06-30,12414.34
"1207",2011-06-29,12261.42
"1208",2011-06-28,12188.69
"1209",2011-06-27,12043.56
"1210",2011-06-24,11934.58
"1211",2011-06-23,12050
"1212",2011-06-22,12109.67
"1213",2011-06-21,12190.01
"1214",2011-06-20,12080.38
"1215",2011-06-17,12004.36
"1216",2011-06-16,11961.52
"1217",2011-06-15,11897.27
"1218",2011-06-14,12076.11
"1219",2011-06-13,11952.97
"1220",2011-06-10,11951.91
"1221",2011-06-09,12124.36
"1222",2011-06-08,12048.94
"1223",2011-06-07,12070.81
"1224",2011-06-06,12089.96
"1225",2011-06-03,12151.26
"1226",2011-06-02,12248.55
"1227",2011-06-01,12290.14
"1228",2011-05-31,12569.79
"1229",2011-05-27,12441.58
"1230",2011-05-26,12402.76
"1231",2011-05-25,12394.66
"1232",2011-05-24,12356.21
"1233",2011-05-23,12381.26
"1234",2011-05-20,12512.04
"1235",2011-05-19,12605.32
"1236",2011-05-18,12560.18
"1237",2011-05-17,12479.58
"1238",2011-05-16,12548.37
"1239",2011-05-13,12595.75
"1240",2011-05-12,12695.92
"1241",2011-05-11,12630.03
"1242",2011-05-10,12760.36
"1243",2011-05-09,12684.68
"1244",2011-05-06,12638.74
"1245",2011-05-05,12584.17
"1246",2011-05-04,12723.58
"1247",2011-05-03,12807.51
"1248",2011-05-02,12807.36
"1249",2011-04-29,12810.54
"1250",2011-04-28,12763.31
"1251",2011-04-27,12690.96
"1252",2011-04-26,12595.37
"1253",2011-04-25,12479.88
"1254",2011-04-21,12505.99
"1255",2011-04-20,12453.54
"1256",2011-04-19,12266.75
"1257",2011-04-18,12201.59
"1258",2011-04-15,12341.83
"1259",2011-04-14,12285.15
"1260",2011-04-13,12270.99
"1261",2011-04-12,12263.58
"1262",2011-04-11,12381.11
"1263",2011-04-08,12380.05
"1264",2011-04-07,12409.49
"1265",2011-04-06,12426.75
"1266",2011-04-05,12393.9
"1267",2011-04-04,12400.03
"1268",2011-04-01,12376.72
"1269",2011-03-31,12319.73
"1270",2011-03-30,12350.61
"1271",2011-03-29,12279.01
"1272",2011-03-28,12197.88
"1273",2011-03-25,12220.59
"1274",2011-03-24,12170.56
"1275",2011-03-23,12086.02
"1276",2011-03-22,12018.63
"1277",2011-03-21,12036.53
"1278",2011-03-18,11858.52
"1279",2011-03-17,11774.59
"1280",2011-03-16,11613.3
"1281",2011-03-15,11855.42
"1282",2011-03-14,11993.16
"1283",2011-03-11,12044.4
"1284",2011-03-10,11984.61
"1285",2011-03-09,12213.09
"1286",2011-03-08,12214.38
"1287",2011-03-07,12090.03
"1288",2011-03-04,12169.88
"1289",2011-03-03,12258.2
"1290",2011-03-02,12066.8
"1291",2011-03-01,12058.02
"1292",2011-02-28,12226.34
"1293",2011-02-25,12130.45
"1294",2011-02-24,12068.5
"1295",2011-02-23,12105.78
"1296",2011-02-22,12212.79
"1297",2011-02-18,12391.25
"1298",2011-02-17,12318.14
"1299",2011-02-16,12288.17
"1300",2011-02-15,12226.64
"1301",2011-02-14,12268.19
"1302",2011-02-11,12273.26
"1303",2011-02-10,12229.29
"1304",2011-02-09,12239.89
"1305",2011-02-08,12233.15
"1306",2011-02-07,12161.63
"1307",2011-02-04,12092.15
"1308",2011-02-03,12062.26
"1309",2011-02-02,12041.97
"1310",2011-02-01,12040.16
"1311",2011-01-31,11891.93
"1312",2011-01-28,11823.7
"1313",2011-01-27,11989.83
"1314",2011-01-26,11985.44
"1315",2011-01-25,11977.19
"1316",2011-01-24,11980.52
"1317",2011-01-21,11871.84
"1318",2011-01-20,11822.8
"1319",2011-01-19,11825.29
"1320",2011-01-18,11837.93
"1321",2011-01-14,11787.38
"1322",2011-01-13,11731.9
"1323",2011-01-12,11755.44
"1324",2011-01-11,11671.88
"1325",2011-01-10,11637.45
"1326",2011-01-07,11674.76
"1327",2011-01-06,11697.31
"1328",2011-01-05,11722.89
"1329",2011-01-04,11691.18
"1330",2011-01-03,11670.75
"1331",2010-12-31,11577.51
"1332",2010-12-30,11569.71
"1333",2010-12-29,11585.38
"1334",2010-12-28,11575.54
"1335",2010-12-27,11555.03
"1336",2010-12-23,11573.49
"1337",2010-12-22,11559.49
"1338",2010-12-21,11533.16
"1339",2010-12-20,11478.13
"1340",2010-12-17,11491.91
"1341",2010-12-16,11499.25
"1342",2010-12-15,11457.47
"1343",2010-12-14,11476.54
"1344",2010-12-13,11428.56
"1345",2010-12-10,11410.32
"1346",2010-12-09,11370.06
"1347",2010-12-08,11372.48
"1348",2010-12-07,11359.16
"1349",2010-12-06,11362.19
"1350",2010-12-03,11382.09
"1351",2010-12-02,11362.41
"1352",2010-12-01,11255.78
"1353",2010-11-30,11006.02
"1354",2010-11-29,11052.49
"1355",2010-11-26,11092
"1356",2010-11-24,11187.28
"1357",2010-11-23,11036.37
"1358",2010-11-22,11178.58
"1359",2010-11-19,11203.55
"1360",2010-11-18,11181.23
"1361",2010-11-17,11007.88
"1362",2010-11-16,11023.5
"1363",2010-11-15,11201.97
"1364",2010-11-12,11192.58
"1365",2010-11-11,11283.1
"1366",2010-11-10,11357.04
"1367",2010-11-09,11346.75
"1368",2010-11-08,11406.84
"1369",2010-11-05,11444.08
"1370",2010-11-04,11434.84
"1371",2010-11-03,11215.13
"1372",2010-11-02,11188.72
"1373",2010-11-01,11124.62
"1374",2010-10-29,11118.49
"1375",2010-10-28,11113.95
"1376",2010-10-27,11126.28
"1377",2010-10-26,11169.46
"1378",2010-10-25,11164.05
"1379",2010-10-22,11132.56
"1380",2010-10-21,11146.57
"1381",2010-10-20,11107.97
"1382",2010-10-19,10978.62
"1383",2010-10-18,11143.69
"1384",2010-10-15,11062.78
"1385",2010-10-14,11094.57
"1386",2010-10-13,11096.08
"1387",2010-10-12,11020.4
"1388",2010-10-11,11010.34
"1389",2010-10-08,11006.48
"1390",2010-10-07,10948.58
"1391",2010-10-06,10967.65
"1392",2010-10-05,10944.72
"1393",2010-10-04,10751.27
"1394",2010-10-01,10829.68
"1395",2010-09-30,10788.05
"1396",2010-09-29,10835.28
"1397",2010-09-28,10858.14
"1398",2010-09-27,10812.04
"1399",2010-09-24,10860.26
"1400",2010-09-23,10662.42
"1401",2010-09-22,10739.31
"1402",2010-09-21,10761.03
"1403",2010-09-20,10753.62
"1404",2010-09-17,10607.85
"1405",2010-09-16,10594.83
"1406",2010-09-15,10572.73
"1407",2010-09-14,10526.49
"1408",2010-09-13,10544.13
"1409",2010-09-10,10462.77
"1410",2010-09-09,10415.24
"1411",2010-09-08,10387.01
"1412",2010-09-07,10340.69
"1413",2010-09-03,10447.93
"1414",2010-09-02,10320.1
"1415",2010-09-01,10269.47
"1416",2010-08-31,10014.72
"1417",2010-08-30,10009.73
"1418",2010-08-27,10150.65
"1419",2010-08-26,9985.81
"1420",2010-08-25,10060.06
"1421",2010-08-24,10040.45
"1422",2010-08-23,10174.41
"1423",2010-08-20,10213.62
"1424",2010-08-19,10271.21
"1425",2010-08-18,10415.54
"1426",2010-08-17,10405.85
"1427",2010-08-16,10302.01
"1428",2010-08-13,10303.15
"1429",2010-08-12,10319.95
"1430",2010-08-11,10378.83
"1431",2010-08-10,10644.25
"1432",2010-08-09,10698.75
"1433",2010-08-06,10653.56
"1434",2010-08-05,10674.98
"1435",2010-08-04,10680.43
"1436",2010-08-03,10636.38
"1437",2010-08-02,10674.38
"1438",2010-07-30,10465.94
"1439",2010-07-29,10467.16
"1440",2010-07-28,10497.88
"1441",2010-07-27,10537.69
"1442",2010-07-26,10525.43
"1443",2010-07-23,10424.62
"1444",2010-07-22,10322.3
"1445",2010-07-21,10120.53
"1446",2010-07-20,10229.96
"1447",2010-07-19,10154.43
"1448",2010-07-16,10097.9
"1449",2010-07-15,10359.31
"1450",2010-07-14,10366.72
"1451",2010-07-13,10363.02
"1452",2010-07-12,10216.27
"1453",2010-07-09,10198.03
"1454",2010-07-08,10138.99
"1455",2010-07-07,10018.28
"1456",2010-07-06,9743.62
"1457",2010-07-02,9686.48
"1458",2010-07-01,9732.53
"1459",2010-06-30,9774.02
"1460",2010-06-29,9870.3
"1461",2010-06-28,10138.52
"1462",2010-06-25,10143.81
"1463",2010-06-24,10152.8
"1464",2010-06-23,10298.44
"1465",2010-06-22,10293.52
"1466",2010-06-21,10442.41
"1467",2010-06-18,10450.64
"1468",2010-06-17,10434.17
"1469",2010-06-16,10409.46
"1470",2010-06-15,10404.77
"1471",2010-06-14,10190.89
"1472",2010-06-11,10211.07
"1473",2010-06-10,10172.53
"1474",2010-06-09,9899.25
"1475",2010-06-08,9939.98
"1476",2010-06-07,9816.49
"1477",2010-06-04,9931.97
"1478",2010-06-03,10255.28
"1479",2010-06-02,10249.54
"1480",2010-06-01,10024.02
"1481",2010-05-28,10136.63
"1482",2010-05-27,10258.99
"1483",2010-05-26,9974.45
"1484",2010-05-25,10043.75
"1485",2010-05-24,10066.57
"1486",2010-05-21,10193.39
"1487",2010-05-20,10068.01
"1488",2010-05-19,10444.37
"1489",2010-05-18,10510.95
"1490",2010-05-17,10625.83
"1491",2010-05-14,10620.16
"1492",2010-05-13,10782.95
"1493",2010-05-12,10896.91
"1494",2010-05-11,10748.26
"1495",2010-05-10,10785.14
"1496",2010-05-07,10380.43
"1497",2010-05-06,10520.32
"1498",2010-05-05,10868.12
"1499",2010-05-04,10926.77
"1500",2010-05-03,11151.83
"1501",2010-04-30,11008.61
"1502",2010-04-29,11167.32
"1503",2010-04-28,11045.27
"1504",2010-04-27,10991.99
"1505",2010-04-26,11205.03
"1506",2010-04-23,11204.28
"1507",2010-04-22,11134.29
"1508",2010-04-21,11124.92
"1509",2010-04-20,11117.06
"1510",2010-04-19,11092.05
"1511",2010-04-16,11018.66
"1512",2010-04-15,11144.57
"1513",2010-04-14,11123.11
"1514",2010-04-13,11019.42
"1515",2010-04-12,11005.97
"1516",2010-04-09,10997.35
"1517",2010-04-08,10927.07
"1518",2010-04-07,10897.52
"1519",2010-04-06,10969.99
"1520",2010-04-05,10973.55
"1521",2010-04-01,10927.07
"1522",2010-03-31,10856.63
"1523",2010-03-30,10907.42
"1524",2010-03-29,10895.86
"1525",2010-03-26,10850.36
"1526",2010-03-25,10841.21
"1527",2010-03-24,10836.15
"1528",2010-03-23,10888.83
"1529",2010-03-22,10785.89
"1530",2010-03-19,10741.98
"1531",2010-03-18,10779.17
"1532",2010-03-17,10733.67
"1533",2010-03-16,10685.98
"1534",2010-03-15,10642.15
"1535",2010-03-12,10624.69
"1536",2010-03-11,10611.84
"1537",2010-03-10,10567.33
"1538",2010-03-09,10564.38
"1539",2010-03-08,10552.52
"1540",2010-03-05,10566.2
"1541",2010-03-04,10444.14
"1542",2010-03-03,10396.76
"1543",2010-03-02,10405.98
"1544",2010-03-01,10403.79
"1545",2010-02-26,10325.26
"1546",2010-02-25,10321.03
"1547",2010-02-24,10374.16
"1548",2010-02-23,10282.41
"1549",2010-02-22,10383.38
"1550",2010-02-19,10402.35
"1551",2010-02-18,10392.9
"1552",2010-02-17,10309.24
"1553",2010-02-16,10268.81
"1554",2010-02-12,10099.14
"1555",2010-02-11,10144.19
"1556",2010-02-10,10038.38
"1557",2010-02-09,10058.64
"1558",2010-02-08,9908.39
"1559",2010-02-05,10012.23
"1560",2010-02-04,10002.18
"1561",2010-02-03,10270.55
"1562",2010-02-02,10296.85
"1563",2010-02-01,10185.53
"1564",2010-01-29,10067.33
"1565",2010-01-28,10120.46
"1566",2010-01-27,10236.16
"1567",2010-01-26,10194.29
"1568",2010-01-25,10196.86
"1569",2010-01-22,10172.98
"1570",2010-01-21,10389.88
"1571",2010-01-20,10603.15
"1572",2010-01-19,10725.43
"1573",2010-01-15,10609.65
"1574",2010-01-14,10710.55
"1575",2010-01-13,10680.77
"1576",2010-01-12,10627.26
"1577",2010-01-11,10663.99
"1578",2010-01-08,10618.19
"1579",2010-01-07,10606.86
"1580",2010-01-06,10573.68
"1581",2010-01-05,10572.02
"1582",2010-01-04,10583.96
"1583",2009-12-31,10428.05
"1584",2009-12-30,10548.51
"1585",2009-12-29,10545.41
"1586",2009-12-28,10547.08
"1587",2009-12-24,10520.1
"1588",2009-12-23,10466.44
"1589",2009-12-22,10464.93
"1590",2009-12-21,10414.14
"1591",2009-12-18,10328.89
"1592",2009-12-17,10308.26
"1593",2009-12-16,10441.12
"1594",2009-12-15,10452
"1595",2009-12-14,10501.05
"1596",2009-12-11,10471.5
"1597",2009-12-10,10405.83
"1598",2009-12-09,10337.05
"1599",2009-12-08,10285.97
"1600",2009-12-07,10390.11
"1601",2009-12-04,10388.9
"1602",2009-12-03,10366.15
"1603",2009-12-02,10452.68
"1604",2009-12-01,10471.58
"1605",2009-11-30,10344.84
"1606",2009-11-27,10309.92
"1607",2009-11-25,10464.4
"1608",2009-11-24,10433.71
"1609",2009-11-23,10450.95
"1610",2009-11-20,10318.16
"1611",2009-11-19,10332.44
"1612",2009-11-18,10426.31
"1613",2009-11-17,10437.42
"1614",2009-11-16,10406.96
"1615",2009-11-13,10270.47
"1616",2009-11-12,10197.47
"1617",2009-11-11,10291.26
"1618",2009-11-10,10246.97
"1619",2009-11-09,10226.94
"1620",2009-11-06,10023.42
"1621",2009-11-05,10005.96
"1622",2009-11-04,9802.14
"1623",2009-11-03,9771.91
"1624",2009-11-02,9789.44
"1625",2009-10-30,9712.73
"1626",2009-10-29,9962.58
"1627",2009-10-28,9762.69
"1628",2009-10-27,9882.17
"1629",2009-10-26,9867.96
"1630",2009-10-23,9972.18
"1631",2009-10-22,10081.31
"1632",2009-10-21,9949.36
"1633",2009-10-20,10041.48
"1634",2009-10-19,10092.19
"1635",2009-10-16,9995.91
"1636",2009-10-15,10062.94
"1637",2009-10-14,10015.86
"1638",2009-10-13,9871.06
"1639",2009-10-12,9885.8
"1640",2009-10-09,9864.94
"1641",2009-10-08,9786.87
"1642",2009-10-07,9725.58
"1643",2009-10-06,9731.25
"1644",2009-10-05,9599.75
"1645",2009-10-02,9487.67
"1646",2009-10-01,9509.28
"1647",2009-09-30,9712.28
"1648",2009-09-29,9742.2
"1649",2009-09-28,9789.36
"1650",2009-09-25,9665.19
"1651",2009-09-24,9707.44
"1652",2009-09-23,9748.55
"1653",2009-09-22,9829.87
"1654",2009-09-21,9778.86
"1655",2009-09-18,9820.2
"1656",2009-09-17,9783.92
"1657",2009-09-16,9791.71
"1658",2009-09-15,9683.41
"1659",2009-09-14,9626.8
"1660",2009-09-11,9605.41
"1661",2009-09-10,9627.48
"1662",2009-09-09,9547.22
"1663",2009-09-08,9497.34
"1664",2009-09-04,9441.27
"1665",2009-09-03,9344.61
"1666",2009-09-02,9280.67
"1667",2009-09-01,9310.6
"1668",2009-08-31,9496.28
"1669",2009-08-28,9544.2
"1670",2009-08-27,9580.63
"1671",2009-08-26,9543.52
"1672",2009-08-25,9539.29
"1673",2009-08-24,9509.28
"1674",2009-08-21,9505.96
"1675",2009-08-20,9350.05
"1676",2009-08-19,9279.16
"1677",2009-08-18,9217.94
"1678",2009-08-17,9135.34
"1679",2009-08-14,9321.4
"1680",2009-08-13,9398.19
"1681",2009-08-12,9361.61
"1682",2009-08-11,9241.45
"1683",2009-08-10,9337.95
"1684",2009-08-07,9370.07
"1685",2009-08-06,9256.26
"1686",2009-08-05,9280.97
"1687",2009-08-04,9320.19
"1688",2009-08-03,9286.56
"1689",2009-07-31,9171.61
"1690",2009-07-30,9154.46
"1691",2009-07-29,9070.72
"1692",2009-07-28,9096.72
"1693",2009-07-27,9108.51
"1694",2009-07-24,9093.24
"1695",2009-07-23,9069.29
"1696",2009-07-22,8881.26
"1697",2009-07-21,8915.94
"1698",2009-07-20,8848.15
"1699",2009-07-17,8743.94
"1700",2009-07-16,8711.82
"1701",2009-07-15,8616.21
"1702",2009-07-14,8359.49
"1703",2009-07-13,8331.68
"1704",2009-07-10,8146.52
"1705",2009-07-09,8183.17
"1706",2009-07-08,8178.41
"1707",2009-07-07,8163.6
"1708",2009-07-06,8324.87
"1709",2009-07-02,8280.74
"1710",2009-07-01,8504.06
"1711",2009-06-30,8447
"1712",2009-06-29,8529.38
"1713",2009-06-26,8438.39
"1714",2009-06-25,8472.4
"1715",2009-06-24,8299.86
"1716",2009-06-23,8322.91
"1717",2009-06-22,8339.01
"1718",2009-06-19,8539.73
